"id","campaignid","sample","family","genus","species","length","range","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone","raw.hdd.number","con.hdd.number"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Pomacentridae","Chromis","klunzingeri",51.20994,1329.3859,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Pomacentridae","Chromis","klunzingeri",49.98722,1621.5091,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Pomacentridae","Chromis","klunzingeri",83.74306,2196.45483,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Pomacentridae","Chromis","klunzingeri",51.19792,1541.86569,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Pomacentridae","Chromis","klunzingeri",66.58429,1983.64818,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Scorpididae","Neatypus","obliquus",165.79199,1688.79091,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Scorpididae","Neatypus","obliquus",197.20237,1729.73334,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Serranidae","Caesioperca","spp",112.44955,1177.15998,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Serranidae","Caesioperca","spp",103.61875,1587.19728,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Serranidae","Caesioperca","spp",119.10567,1598.34255,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Serranidae","Caesioperca","spp",105.47509,1748.92895,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Serranidae","Caesioperca","spp",64.07395,1945.98178,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Serranidae","Caesioperca","spp",113.40277,1751.83473,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Serranidae","Caesioperca","spp",120.74002,1422.55812,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH56","2020-10_south-west_stereo-BRUVs","FH56","Serranidae","Caesioperca","spp",91.28137,1675.20963,"FH","MBH",-33.83118897,114.8663721,20201012,15:31:00,"South-west","Fished","C.FH.14",43.5,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Aplodactylidae","Aplodactylus","westralis",518.42228,1188.9899,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Carangidae","Pseudocaranx","spp",300.32391,1526.47343,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Cheilodactylidae","Nemadactylus","valenciennesi",432.52618,1602.38723,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Glaucosomatidae","Glaucosoma","hebraicum",577.52654,1864.55025,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Heterodontidae","Heterodontus","portusjacksoni",487.53129,1321.11158,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Coris","auricularis",381.11771,2558.38884,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Coris","auricularis",88.89235,2036.71636,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Coris","auricularis",153.8706,2374.6984,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Notolabrus","parilus",267.99664,2087.09106,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Ophthalmolepis","lineolatus",174.54767,3254.81787,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Ophthalmolepis","lineolatus",144.42644,1904.71354,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Ophthalmolepis","lineolatus",176.41994,2603.57918,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Ophthalmolepis","lineolatus",206.42983,3878.78092,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Ophthalmolepis","lineolatus",134.64875,1676.86654,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Pseudolabrus","biserialis",113.82027,1866.98998,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Pseudolabrus","biserialis",168.92085,1937.66471,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Labridae","Pseudolabrus","biserialis",134.72503,1279.25358,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Monacanthidae","Meuschenia","galii",263.90243,1912.13382,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Mullidae","Upeneichthys","vlamingii",265.86167,1984.63703,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Odacidae","Siphonognathus","caninis",89.51629,2085.31548,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",167.84592,2724.0736,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",167.73589,1659.62865,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",143.86169,1742.02894,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",143.7597,1146.11602,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",183.28645,2651.48603,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",169.39214,2580.75077,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",187.49276,1859.74861,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",188.6935,2507.57184,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH57","2020-10_south-west_stereo-BRUVs","FH57","Serranidae","Hypoplectrodes","nigroruber",199.77034,2305.61551,"FH","MBH",-33.78868897,114.8113721,20201012,13:12:00,"South-west","Fished","C.FH.12",45.8,"Claude","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Gerreidae","Parequula","melbournensis",115.01426,1784.8977,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Gerreidae","Parequula","melbournensis",122.46765,2141.62677,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Heterodontidae","Heterodontus","portusjacksoni",562.65879,2608.3425,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Austrolabrus","maculatus",83.65173,2131.69657,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Austrolabrus","maculatus",88.39756,1445.54535,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Coris","auricularis",89.35186,1404.98821,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Coris","auricularis",387.28584,1871.53188,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Coris","auricularis",94.22805,1483.69794,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Eupetrichthys","angustipes",120.57142,2772.28184,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",152.43651,1421.13986,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",225.54069,3506.86636,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",185.20524,1711.84367,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",267.97667,2496.82015,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",259.24897,1759.03865,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",167.90625,1274.80131,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",125.18231,1801.46106,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",154.22633,1938.39494,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",137.99652,1623.7361,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",114.31311,1850.31028,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",95.50023,1566.20072,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",124.06328,1910.2684,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",91.24718,1629.56361,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Monacanthidae","Acanthaluteres","vittiger",165.88818,1341.5381,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Monacanthidae","Meuschenia","galii",212.91381,1772.08495,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Monacanthidae","Scobinichthys","granulatus",182.41756,2270.47821,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Mullidae","Upeneichthys","vlamingii",216.31552,2015.63877,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",59.97649,2210.14702,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",50.40845,1782.69788,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",48.15767,1668.44864,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",54.35585,1933.1899,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",70.27632,1965.48353,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",46.24594,1722.8538,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
"2020-10_south-west_stereo-BRUVs.FH58","2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",71.2287,1894.87877,"FH","MBH",-33.66368897,114.8413721,20201012,07:47:00,"South-west","Fished","C.FH.1",45.1,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW2","CON1/CON2"
