Dot Point Measurements

Generated: Wednesday 08 May 2024 13:20:55

Filename	Frame	Time (mins)	Image row	Image col	test										campaignid	relief_annotated	level_2	level_3	level_4	level_5	scientific	qualifiers	CAAB_code		Radius %
17_1_01_L1231_00428.MP4_0053873.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
17_1_01_L1231_00428.MP4_0053873.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		89.9
17_1_01_L1231_00428.MP4_0053873.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		100.0
18_1_01_L1231_00428.MP4_0020403.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
18_1_01_L1231_00428.MP4_0020403.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
18_1_01_L1231_00428.MP4_0020403.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
18_1_01_L1231_00428.MP4_0020403.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
18_1_01_L1231_00428.MP4_0020403.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
18_1_01_L1231_00428.MP4_0020403.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
18_1_01_L1231_00428.MP4_0020403.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
18_1_01_L1231_00428.MP4_0020403.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
18_1_01_L1231_00428.MP4_0020403.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
18_1_01_L1231_00428.MP4_0020403.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
18_1_01_L1231_00428.MP4_0020403.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
18_1_01_L1231_00428.MP4_0020403.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.5
18_1_01_L1231_00428.MP4_0020403.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
18_1_01_L1231_00428.MP4_0020403.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
18_1_01_L1231_00428.MP4_0020403.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
18_1_01_L1231_00428.MP4_0020403.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
18_1_01_L1231_00428.MP4_0020403.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
18_1_01_L1231_00428.MP4_0020403.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
18_1_01_L1231_00428.MP4_0020403.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
18_1_01_L1231_00428.MP4_0020403.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		89.9
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		46.9
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		15.5
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.5
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		46.9
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		89.9
19_1_01_L1207_MAH00031.MP4_0064782.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		15.5
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		46.5
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		64.2
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		89.9
1__01_L1207_MAH00032.MP4_0072557.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		15.5
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.5
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
20__01_L1207_MAH00030.MP4_0019456.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		89.9
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		100.0
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		46.9
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		15.5
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.5
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
3_1_01_L1231_MAH00439.MP4_0052773.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Low (<1m)	1			82003003		89.9
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		15.5
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.5
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
4_1_01_L1231_MAH00439.MP4_0034163.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.5
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
54__01_L1207_MAH00022.MP4_0038149.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		15.5
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.5
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
56_1_01_L1207_MAH00023.MP4_0000474.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		15.5
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.5
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
58_1_01_L1207_MAH00027.MP4_0032484.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		674	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		941	196											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		139	578											2024_Albany_stereo-BRUVs	yes									64.2
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		406	578											2024_Albany_stereo-BRUVs	yes									46.9
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		674	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		941	578											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		139	960											2024_Albany_stereo-BRUVs	yes									46.5
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		406	960											2024_Albany_stereo-BRUVs	yes									15.5
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		674	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		15.5
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		941	960											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.5
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		139	1342											2024_Albany_stereo-BRUVs	yes									64.2
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		406	1342											2024_Albany_stereo-BRUVs	yes									46.9
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		674	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		46.9
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		941	1342											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		64.2
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		139	1724											2024_Albany_stereo-BRUVs	yes									100.0
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		406	1724											2024_Albany_stereo-BRUVs	yes									89.9
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		674	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		89.9
5_1_01_L1207_MAH00031.MP4_0058300.jpg	      0		941	1724											2024_Albany_stereo-BRUVs	yes	Relief	Flat		0			82003001		100.0
61_1_01_L1231_MAH00431.MP4_0023655.jpg	      0		139	196											2024_Albany_stereo-BRUVs	yes									100.0
61_1_01_L1231_MAH00431.MP4_0023655.jpg	      0		406	196											2024_Albany_stereo-BRUVs	yes									89.9
